query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85150440864,Optimization of operational strategy for ice thermal energy storage in a district cooling system based on model predictive control,10.1016/j.est.2023.106872,Journal of Energy Storage,2023-06-01,Article,43,0,Tang H.; Yu J.; Geng Y.; Liu X.; Lin B.,Tsinghua University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150440864&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85124218845,LEVERAGING ON ENERGY SECURITY TO ALLEVIATE POVERTY IN ASIAN ECONOMIES,10.1142/S0217590822440015,Singapore Economic Review,2023-06-01,Article,96,0,Taghizadeh-Hesary F.; Zakari A.; Yoshino N.; Khan I.,Beijing Institute of Technology; Keio University; Tokai University; Alma Mater Europaea University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124218845&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85149767992,Optimal home energy management including batteries and heterogenous uncertainties,10.1016/j.est.2023.106646,Journal of Energy Storage,2023-04-01,Article,22,0,Tostado-Véliz M.; Hasanien H.M.; Turky R.A.; Assolami Y.O.; Vera D.; Jurado F.,"Universidad de Jaén; Taibah University; Faculty of Engineering, Ain Shams University; Faculty of Engineering & Technology",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149767992&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85149722847,Improving the Efficiency of Renewable Energy Assets by Optimizing the Matching of Supply and Demand Using a Smart Battery Scheduling Algorithm,10.3390/en16052425,Energies,2023-03-01,Article,4,1,de Bekker P.; Cremers S.; Norbu S.; Flynn D.; Robu V.,University of Glasgow; Delft University of Technology; Centrum Wiskunde & Informatica,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149722847&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85184218369,The energy management strategy of a loop microgrid with wind energy prediction and energy storage system day-ahead optimization,10.3389/fenrg.2023.1334588,Frontiers in Energy Research,2023-01-01,Article,2,1,Xu B.; Zhang F.; Bai R.; Sun H.; Ding S.,"Hefei University of Technology; School of Electrical Engineering and Automation, Anhui University; State Grid Anhui Electric Power Co., Ltd.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184218369&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85129714264,A novel hybrid lexicographic-IGDT methodology for robust multi-objective solution of home energy management systems,10.1016/j.energy.2022.124146,Energy,2022-08-15,Article,38,0,Tostado-Véliz M.; Kamel S.; Aymen F.; Jurado F.,Universidad de Jaén; Ecole Nationale d'Ingénieurs de Gabes; Faculty of Energy Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129714264&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85120323135,"Nearly optimal demand side management for energy, thermal, EV and storage loads: An Approximate Dynamic Programming approach for smarter buildings",10.1016/j.enbuild.2021.111676,Energy and Buildings,2022-01-15,Article,63,0,Korkas C.D.; Terzopoulos M.; Tsaknakis C.; Kosmatopoulos E.B.,Democritus University of Thrace; Centre for Research and Technology-Hellas,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120323135&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85164073882,Smart Use of Lithium-Ion-Based Static UPS System: Impact of Storage Capacity and Utility Tariff on the Total Cost of Ownership,10.1109/OJIA.2021.3120114,IEEE Open Journal of Industry Applications,2021-01-01,Article,2,1,Ngongo P.K.; Kahn M.T.E.,Cape Peninsula University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164073882&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85084177786,Temporally coordinated energy management for AC/DC hybrid microgrid considering dynamic conversion efficiency of bidirectional AC/DC converter,10.1109/ACCESS.2020.2985419,IEEE Access,2020-01-01,Article,34,1,Wei B.; Han X.; Wang P.; Yu H.; Li W.; Guo L.,Nanyang Technological University; Taiyuan University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084177786&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85070902912,Energy flexibility investigation of advanced grid-responsive energy control strategies with the static battery and electric vehicles: A case study of a high-rise office building in Hong Kong,10.1016/j.enconman.2019.111888,Energy Conversion and Management,2019-11-01,Article,114,0,Zhou Y.; Cao S.,The Hong Kong Polytechnic University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070902912&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85072734029,Analysis application of controllable load appliances management in a smart home,10.3390/en12193710,Energies,2019-09-27,Article,17,1,Osório G.J.; Shafie-Khah M.; Carvalho G.C.R.; Catalão J.P.S.,"Universidade do Porto; Universidade da Beira Interior; Institute for Systems and Computer Engineering, Technology and Science; Vaasan Yliopisto",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072734029&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85050500027,Efficient energy management of CO2 capture plant using control-based optimization approach under plant and market uncertainties,10.1016/j.jprocont.2018.07.015,Journal of Process Control,2019-02-01,Article,7,0,Abdul Manaf N.; Qadir A.; Abbas A.,The University of Sydney; Universiti Teknologi Malaysia Kuala Lumpur,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050500027&origin=inward
Q8_multi_tariff_generalization,"TITLE-ABS-KEY((""dynamic pricing"" OR ""time-of-use"" OR tariff) AND (""energy management"") AND (robustness OR generalization OR ""multi-tariff"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85063792886,A model for multi-energy demand response with its application in optimal TOU price,10.3390/en12060994,Energies,2019-01-01,Article,11,1,Zhao N.; Wang B.; Wang M.,Southeast University; Tianjin University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063792886&origin=inward
