query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85212446951,Lyapunov-Based Safe Reinforcement Learning for Microgrid Energy Management,10.1109/TNNLS.2024.3496932,IEEE Transactions on Neural Networks and Learning Systems,2025-01-01,Article,10,0,Hao G.; Li Y.; Li Y.; Jiang L.; Zeng Z.,Huazhong University of Science and Technology; University of Liverpool; Northeast Electric Power University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212446951&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105006895359,RL2: Reinforce Large Language Model to Assist Safe Reinforcement Learning for Energy Management of Active Distribution Networks,10.1109/TSG.2025.3568226,IEEE Transactions on Smart Grid,2025-01-01,Article,8,0,Yang X.; Lin C.; Liu H.; Wu W.,Tsinghua University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105006895359&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105024416722,Safe Reinforcement Learning for Battery Energy Storage Participation in the Imbalance Settlement,10.1109/TEMPR.2025.3639758,IEEE Transactions on Energy Markets Policy and Regulation,2025-01-01,Article,0,2,Rasic C.; Favaro P.; Wang Y.; Toubeau J.F.,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024416722&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105009778238,A Benders-Combined Safe Reinforcement Learning Framework for Risk-Averse Dispatch Considering Frequency Security Constraints,10.1109/TCSII.2025.3584894,IEEE Transactions on Circuits and Systems II Express Briefs,2025-01-01,Article,5,0,Feng J.; Ren Z.; Li C.; Li W.,Chongqing University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009778238&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105005192095,Safe Reinforcement Learning-Based Transient Stability Control for Islanded Microgrids With Topology Reconfiguration,10.1109/TSG.2025.3569696,IEEE Transactions on Smart Grid,2025-01-01,Article,12,0,Su T.; Zhao J.; Yao Y.; Selim A.; Ding F.,National Laboratory of the Rockies; UConn College of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005192095&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105005212319,Safe Reinforcement Learning to Improve FACTS Setpoint Control in Presence of Model Errors,10.1109/TIA.2025.3569502,IEEE Transactions on Industry Applications,2025-01-01,Article,1,1,Tarle M.; Larsson M.; Ingestrom G.; Nordstrom L.; Bjorkman M.,The Royal Institute of Technology (KTH); Hitachi Energy Ltd; Hitachi Energy Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005212319&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85203414840,Safe Reinforcement Learning for Power Allocation of Hybrid Energy Storage Systems in Electric Vehicles Using PPO and Predictive Safety Filter,10.1109/TTE.2024.3450731,IEEE Transactions on Transportation Electrification,2025-01-01,Article,10,0,Xu X.; Zhang L.; Lai J.; Yang L.; Xiao J.,Huazhong University of Science and Technology; Stellenbosch University; University of Northumbria,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203414840&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85202781758,Physics-Informed Reinforcement Learning for Real-Time Optimal Power Flow With Renewable Energy Resources,10.1109/TSTE.2024.3452489,IEEE Transactions on Sustainable Energy,2025-01-01,Article,21,0,Wu Z.; Zhang M.; Gao S.; Wu Z.G.; Guan X.,"Xi'an Jiaotong University; College of Control Science and Engineering, Zhejiang University; Shandong Electric Power Research Institute",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202781758&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85217465822,DistFlow Safe Reinforcement Learning Algorithm for Voltage Magnitude Regulation in Distribution Networks,10.35833/MPCE.2024.000253,Journal of Modern Power Systems and Clean Energy,2025-01-01,Article,5,1,Hou S.; Fu A.; Duque E.M.S.; Palensky P.; Chen Q.; Vergara P.P.,Tsinghua University; Delft University of Technology; Technische Universiteit Eindhoven,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217465822&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85207909138,Charging scheduling strategy for electric vehicles in residential areas based on offline reinforcement learning,10.1016/j.est.2024.114319,Journal of Energy Storage,2024-12-10,Article,17,0,Jia R.; Pan H.; Zhang S.; Hu Y.,"College of Information Science and Engineering, Northeastern University; The State Key Laboratory of Synthetical Automation for Process Industries",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207909138&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85209998365,"Real-world validation of safe reinforcement learning, model predictive control and decision tree-based home energy management systems",10.1016/j.egyai.2024.100448,Energy and AI,2024-12-01,Article,16,1,Ruddick J.; Ceusters G.; Van Kriekinge G.; Genov E.; De Cauwer C.; Coosemans T.; Messagie M.,Vrije Universiteit Brussel; ABB N.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209998365&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85202165831,UNIFY: A unified policy designing framework for solving integrated Constrained Optimization and Machine Learning problems,10.1016/j.knosys.2024.112383,Knowledge Based Systems,2024-11-04,Article,0,1,Silvestri M.; De Filippo A.; Lombardi M.; Milano M.,Alma Mater Studiorum Università di Bologna,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202165831&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85197087213,Safe reinforcement learning based optimal low-carbon scheduling strategy for multi-energy system,10.1016/j.segan.2024.101454,Sustainable Energy Grids and Networks,2024-09-01,Article,7,0,Jiang F.; Chen J.; Rong J.; Liu W.; Li H.; Peng H.,Central South University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197087213&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85185396594,Rule-based shields embedded safe reinforcement learning approach for electric vehicle charging control,10.1016/j.ijepes.2024.109863,International Journal of Electrical Power and Energy Systems,2024-06-01,Article,11,1,Guan Y.; Zhang J.; Ma W.; Che L.,Hunan University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185396594&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85174856669,Constrained Reinforcement Learning for Predictive Control in Real-Time Stochastic Dynamic Optimal Power Flow,10.1109/TPWRS.2023.3326121,IEEE Transactions on Power Systems,2024-05-01,Article,25,0,Wu T.; Scaglione A.; Arnold D.,Lawrence Berkeley National Laboratory; Cornell Tech,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174856669&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85194734413,Improved Proximal Policy Optimization Algorithm for Sequential Security-Constrained Optimal Power Flow Based on Expert Knowledge and Safety Layer,10.35833/MPCE.2023.000232,Journal of Modern Power Systems and Clean Energy,2024-05-01,Article,16,1,Chen Y.; Du Q.; Liu H.; Cheng L.; Younis M.S.,North China Electric Power University; National University of Sciences and Technology; China Electric Power Research Institute; Qinghai University; Xining Normal University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194734413&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85173025672,Coordinating Multi-Energy Microgrids for Integrated Energy System Resilience: A Multi-Task Learning Approach,10.1109/TSTE.2023.3317133,IEEE Transactions on Sustainable Energy,2024-04-01,Article,56,0,Wang Y.; Qiu D.; Sun X.; Bie Z.; Strbac G.,Imperial College London; Xi'an Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85173025672&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85173105340,Online Operational Decision-Making for Integrated Electric-Gas Systems With Safe Reinforcement Learning,10.1109/TPWRS.2023.3320172,IEEE Transactions on Power Systems,2024-03-01,Article,27,0,Sayed A.R.; Zhang X.; Wang G.; Qiu J.; Wang C.,"Shenzhen University; North China Electric Power University; Harbin Institute of Technology Shenzhen; Faculty of Engineering; Faculty of Engineering, Cairo University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85173105340&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85163461903,Model-Free Economic Dispatch for Virtual Power Plants: An Adversarial Safe Reinforcement Learning Approach,10.1109/TPWRS.2023.3289334,IEEE Transactions on Power Systems,2024-03-01,Article,25,0,Yi Z.; Xu Y.; Wu C.,"Southeast University; School of Electrical Engineering and Automation, Harbin Institute of Technology",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163461903&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85167775967,Deep Reinforcement Learning-Based Active Network Management and Emergency Load-Shedding Control for Power Systems,10.1109/TSG.2023.3302846,IEEE Transactions on Smart Grid,2024-03-01,Article,17,0,Zhang H.; Sun X.; Lee M.H.; Moon J.,Hanyang University; Incheon National University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85167775967&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85187442360,Energy Management for Hybrid Electric Vehicles Using Safe Hybrid-Action Reinforcement Learning,10.3390/math12050663,Mathematics,2024-03-01,Article,11,1,Xu J.; Lin Y.,South China University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187442360&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85151558357,Real-Time Sequential Security-Constrained Optimal Power Flow: A Hybrid Knowledge-Data-Driven Reinforcement Learning Approach,10.1109/TPWRS.2023.3262843,IEEE Transactions on Power Systems,2024-01-01,Article,48,0,Yi Z.; Wang X.; Yang C.; Yang C.; Niu M.; Yin W.,"Alibaba Group, USA; Alibaba DAMO (Hangzhou) Technology Co., Ltd.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85151558357&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85184829830,Stability Constrained Reinforcement Learning for Decentralized Real-Time Voltage Control,10.1109/TCNS.2023.3338240,IEEE Transactions on Control of Network Systems,2024-01-01,Article,27,0,Feng J.; Shi Y.; Qu G.; Low S.H.; Anandkumar A.; Wierman A.,College of Engineering; California Institute of Technology Division of Engineering and Applied Science; Electrical and Computer Engineering Department,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184829830&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85199061814,Chance Constrained MDP Formulation and Bayesian Advantage Policy Optimization for Stochastic Dynamic Optimal Power Flow,10.1109/TPWRS.2024.3430650,IEEE Transactions on Power Systems,2024-01-01,Article,9,0,Wu Y.; Ye Y.; Hu J.; Zhao P.; Liu L.; Strbac G.; Kang C.,Tsinghua University; Imperial College London; Southeast University; Tencent,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199061814&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85212959602,Safe Deep Reinforcement Learning-Based Real-Time Multi-Energy Management in Combined Heat and Power Microgrids,10.1109/ACCESS.2024.3520357,IEEE Access,2024-01-01,Article,9,1,Hu B.; Gong Y.; Liang X.; Chung C.Y.; Noble B.F.; Poelzer G.,"The Hong Kong Polytechnic University; University of Saskatchewan; College of Control Science and Engineering, Zhejiang University; School of Environment and Sustainability",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212959602&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85184308808,Safe Reinforcement Learning for Energy Management of Electrified Vehicle With Novel Physics-Informed Exploration Strategy,10.1109/TTE.2024.3361462,IEEE Transactions on Transportation Electrification,2024-01-01,Article,18,0,Biswas A.; Acquarone M.; Wang H.; Miretti F.; Misul D.A.; Emadi A.,"Politecnico di Torino; McMaster University, Faculty of Engineering",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184308808&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85151374364,Online Preventive Control for Transmission Overload Relief Using Safe Reinforcement Learning With Enhanced Spatial-Temporal Awareness,10.1109/TPWRS.2023.3257259,IEEE Transactions on Power Systems,2024-01-01,Article,20,0,Cui H.; Ye Y.; Hu J.; Tang Y.; Lin Z.; Strbac G.,Imperial College London; Southeast University; Shenzhen Power Supply Bureau,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85151374364&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85182931478,Constrained Hierarchical Hybrid Q-Network for Energy Management of HEVs,10.1109/TTE.2024.3353765,IEEE Transactions on Transportation Electrification,2024-01-01,Article,9,0,Fan X.; Guo L.; Hong J.; Wang Z.; Chen H.,Tongji University; Qingdao University of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182931478&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85193302582,A Low-Carbon Economic Dispatch Method for Power Systems with Carbon Capture Plants Based on Safe Reinforcement Learning,10.1109/TII.2024.3396355,IEEE Transactions on Industrial Informatics,2024-01-01,Article,14,0,Wang Q.; Zhang X.; Xu Y.; Yi Z.; Xu D.,"School of Electrical Engineering and Automation, Harbin Institute of Technology",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193302582&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85175558325,An adaptive safety layer with hard constraints for safe reinforcement learning in multi-energy management systems,10.1016/j.segan.2023.101202,Sustainable Energy Grids and Networks,2023-12-01,Article,9,0,Ceusters G.; Putratama M.A.; Franke R.; Nowé A.; Messagie M.,"Vrije Universiteit Brussel; ABB S.A., Belgium",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85175558325&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85171631275,A health-aware energy management strategy for fuel cell hybrid electric UAVs based on safe reinforcement learning,10.1016/j.energy.2023.129092,Energy,2023-11-15,Article,26,0,Gao Q.; Lei T.; Yao W.; Zhang X.; Zhang X.,Northwestern Polytechnical University; Ministry of Industry and Information Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85171631275&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85141636794,Feasibility Constrained Online Calculation for Real-Time Optimal Power Flow: A Convex Constrained Deep Reinforcement Learning Approach,10.1109/TPWRS.2022.3220799,IEEE Transactions on Power Systems,2023-11-01,Article,61,0,Sayed A.R.; Wang C.; Anis H.I.; Bi T.,"North China Electric Power University; Faculty of Engineering, Cairo University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141636794&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85147206139,A Barrier-Certificated Reinforcement Learning Approach for Enhancing Power System Transient Stability,10.1109/TPWRS.2022.3233770,IEEE Transactions on Power Systems,2023-11-01,Article,29,2,Zhao T.; Wang J.; Yue M.,Brookhaven National Laboratory; Bobby B. Lyle School of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147206139&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85164271527,A safe reinforcement learning-based charging strategy for electric vehicles in residential microgrid,10.1016/j.apenergy.2023.121490,Applied Energy,2023-10-15,Article,54,0,Zhang S.; Jia R.; Pan H.; Cao Y.,"The University of British Columbia; College of Information Science and Engineering, Northeastern University; The State Key Laboratory of Synthetical Automation for Process Industries",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164271527&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85163779075,"A comprehensive review of machine learning and IoT solutions for demand side energy management, conservation, and resilient operation",10.1016/j.energy.2023.128256,Energy,2023-10-15,Article,72,1,Elsisi M.; Amer M.; Dababat A.; Su C.L.,National Kaohsiung University of Science and Technology; Faculty of Engineering at Shoubra; Arab American University; Palestine Technical University - Kadoorie,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163779075&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85162181196,District cooling system control for providing regulation services based on safe reinforcement learning with barrier functions,10.1016/j.apenergy.2023.121396,Applied Energy,2023-10-01,Article,23,0,Yu P.; Zhang H.; Song Y.,State Key Laboratory of Internet of Things for Smart City,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162181196&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85160621958,Optimal energy system scheduling using a constraint-aware reinforcement learning algorithm,10.1016/j.ijepes.2023.109230,International Journal of Electrical Power and Energy Systems,2023-10-01,Article,53,1,Shengren H.; Vergara P.P.; Salazar Duque E.M.; Palensky P.,Delft University of Technology; Technische Universiteit Eindhoven,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160621958&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85148446966,Robust Energy Management System With Safe Reinforcement Learning Using Short-Horizon Forecasts,10.1109/TSG.2023.3240588,IEEE Transactions on Smart Grid,2023-05-01,Article,36,0,Hong S.H.; Lee H.S.,Sejong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148446966&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85145781656,Safe reinforcement learning for multi-energy management systems with known constraint functions,10.1016/j.egyai.2022.100227,Energy and AI,2023-04-01,Article,27,1,Ceusters G.; Camargo L.R.; Franke R.; Nowé A.; Messagie M.,"Vrije Universiteit Brussel; Copernicus Institute of Sustainable Development; ABB S.A., Belgium",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145781656&origin=inward
Q5_safe_rl_constraints,"TITLE-ABS-KEY((""safe reinforcement learning"" OR ""constrained reinforcement learning"" OR ""action projection"" OR ""safety layer"") AND (""energy management"" OR microgrid OR ""power systems"")) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85146969967,Secure energy management of multi-energy microgrid: A physical-informed safe reinforcement learning approach,10.1016/j.apenergy.2023.120759,Applied Energy,2023-04-01,Article,79,1,Wang Y.; Qiu D.; Sun M.; Strbac G.; Gao Z.,"Imperial College London; University of Northumbria; College of Control Science and Engineering, Zhejiang University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146969967&origin=inward
